real,imag
-47.4186,247.324
-53.5407,-374.169
226.435,382.422
-240.95,-476.12
307.185,431.623
-216.772,-457.777
199.192,338.37
-59.275,-291.317
31.3638,109.912
83.5184,-20.7547
-62.042,-176.169
118.518,250.486
-45.6317,-401.937
70.7928,403.554
5.93156,-461.907
43.0975,359.625
-11.2145,-314.638
114.087,121.457
-130.68,-9.05127
263.219,-219.209
-281.22,328.828
383.609,-515.074
-343.554,546.628
369.864,-626.32
-249.754,534.076
207.291,-486.441
-42.9607,277.938
-10.6647,-138.794
151.116,-125.459
-150.745,277.739
217.856,-510.806
-139.168,591.331
137.974,-720.872
-13.5368,678.808
-3.24967,-681.61
111.903,523.752
-86.7789,-434.902
137.844,219.046
-52.7817,-110.441
54.878,-87.7556
57.7019,147.195
-56.2045,-274.614
143.1,253.86
-96.1429,-304.191
128.716,220.353
-31.493,-229.273
29.9799,129.145
76.4427,-145.884
-58.873,72.7306
120.616,-127.884
-41.0381,95.6815
35.6321,-185.917
102.602,176.511
-145.866,-273.852
292.687,255.861
-312.359,-332.047
406.672,285.708
-353.729,-332.737
367.964,262.447
-241.495,-295.161
201.443,222.214
-48.8753,-263.268
14.4736,206.615
103.094,-267.277
-80.926,228.414
131.916,-300.58
-46.2152,264.097
48.7484,-328.886
61.5747,276.911
-55.909,-321.562
136.864,249.244
-82.1129,-277.708
104.417,196.609
6.76059,-225.072
-27.4612,151.93
159.655,-193.482
-174.929,134.398
275.589,-186.488
-238.139,130.726
273.384,-176.991
-168.33,106.697
144.45,-132.622
2.16803,41.0524
-43.9321,-50.633
182.394,-46.7576
-191.496,28.4631
277.719,-101.241
-222.366,44.291
240.467,-69.3889
-121.775,-36.8116
88.5619,53.9207
64.2022,-187.099
-111.477,209.812
258.02,-324.419
-280.753,305.66
388.138,-361.238
-361.946,274.528
416.017,-263.747
-337.465,122.856
344.96,-78.8704
-229.548,-68.8151
212.664,92.1017
-86.773,-195.062
73.2997,157.005
36.695,-192.026
-24.4255,90.2955
102.413,-75.6954
-55.9784,-54.5692
101.77,73.469
-28.7166,-184.945
56.0714,167.007
25.9785,-231.431
1.596,165.287
72.602,-188.905
-32.1225,95.8486
91.3834,-109.799
-36.7631,24.1051
84.7272,-58.9578
-22.5121,1.8575
66.1188,-66.1187
-1.18042,32.795
41.435,-110.463
29.7341,77.9932
-0.106914,-144.595
86.4917,92.2255
-75.218,-134.757
180.067,59.2139
-183.236,-83.7316
294.066,-2.17539
-290.996,-19.8355
381.249,-62.7413
-343.497,35.2046
387.851,-114.304
-298.286,88.987
291.88,-177.957
-160.083,169.677
126.596,-279.723
12.6372,291.201
-32.4933,-413.075
139.078,421.922
-112.532,-521.71
166.55,486.812
-89.8287,-522.576
104.013,408.486
-3.66778,-358.166
13.1408,161.362
73.9169,-42.3328
-37.4176,-199.907
90.3723,334.743
-20.3221,-560.792
47.2506,649.458
36.4548,-805.416
-9.09217,809.157
79.9972,-875.976
-32.1776,796.824
81.5324,-795.723
-17.9106,669.416
62.6508,-644.178
-8.22885,515.504
74.9775,-505.561
-50.7125,403.945
148.268,-426.391
-146.637,356.725
250.417,-406.453
-232.874,357.149
296.902,-419.992
-218.85,377.671
209.3,-443.173
-55.7465,400.888
-18.5439,-464.743
214.19,418.97
-299.143,-476.305
470.169,419.181
-497.244,-458.621
584.914,376.193
-515.478,-383.518
508.262,264.546
-360.219,-234.941
302.599,83.7928
-139.427,-32.0962
102.937,-126.616
8.08936,168.805
28.1133,-301.004
3.42316,302.586
104.53,-385.513
-124.284,336.226
254.358,-374.143
-263.78,292.141
353.596,-313.785
-300.493,232.941
316.734,-270.735
-191.65,215.582
149.313,-281.185
11.955,248.047
-63.234,-323.1
205.977,282.696
-215.274,-333.228
299.707,254.419
-243.059,-259.472
262.522,137.161
-149.007,-110.277
124.456,-24.1718
18.1176,38.2392
-56.9883,-134.055
200.91,87.5523
-230.523,-109.06
356.679,-14.2083
-361.308,59.4126
455.656,-227.733
-421.521,287.657
470.195,-436.198
-384.51,442.99
378.444,-511.41
-239.429,421.709
187.686,-390.445
-17.7064,211.518
-43.6886,-113.464
197.322,-101.318
-214.929,200.463
300.005,-382.808
-231.251,421.845
222.776,-525.731
-66.1133,479.114
-11.5524,-501.34
207.571,386.613
-287.608,-360.959
447.247,221.719
-456.314,-194.483
519.993,73.1188
-421.708,-77.6498
382.081,-4.57894
-199.307,-40.0728
105.722,-6.42257
93.6615,-65.7477
-165.564,36.436
309.842,-114.888
-302.84,81.5797
356.97,-147.142
-261.815,93.8197
241.495,-134.164
-93.9799,52.4223
47.3922,-63.2886
100.843,-46.5924
-127.011,59.8169
240.62,-186.796
-225.743,207.21
298.891,-329.017
-249.096,330.441
295.135,-419.494
-225.658,376.319
257.102,-412.781
-174.919,314.525
192.708,-299.924
-94.4888,161.209
94.4247,-122.371
20.9077,-20.6872
-33.3826,42.9643
152.093,-150.494
-155.445,122.93
251.044,-172.96
-218.511,87.7936
269.493,-87.3051
-189.947,-35.6827
199.036,58.1576
-89.9454,-187.047
87.2663,201.82
13.4197,-313.916
11.1855,308.256
48.2459,-401.413
23.8814,381.967
-9.17325,-467.881
114.548,446.589
-115.05,-532.71
214.492,509.009
-188.947,-585.333
247.239,540.875
-173.492,-584.209
186.054,496.173
-78.1656,-489.894
75.081,352.99
26.6394,-306.352
-2.66463,144.811
61.4136,-94.3689
13.4098,-48.3401
-3.90292,59.4
117.314,-147.971
-128.915,98.6867
242.667,-130.449
-234.692,36.9627
313.69,-43.7337
-263.37,-52.7395
301.283,28.5618
-219.408,-92.9508
241.295,30.6623
-161.45,-60.6786
201.998,-23.4743
-152.416,-3.00282
227.281,-64.8882
-207.615,5.70618
300.424,-32.0962
-281.648,-66.9619
356.802,67.8359
-304.293,-172.46
335.618,152.233
-237.517,-209.711
230.532,122.891
-109.346,-106.051
99.7329,-47.9631
2.19578,109.684
26.5823,-273.81
24.3177,303.895
59.0277,-394.978
-56.1774,318.817
171.876,-285.552
-179.064,86.593
279.662,47.0565
-248.136,-305.668
292.078,445.922
-194.852,-654.278
174.713,693.136
-25.7129,-763.517
-24.9121,648.904
177.263,-574.346
-202.302,346.098
302.639,-206.685
-255.669,-28.6031
273.409,118.291
-144.283,-258.038
91.4272,225.22
87.0092,-238.799
-160.807,99.6241
328.238,-45.9898
-359.4,-109.598
456.691,126.974
-397.616,-201.811
394.379,110.571
-235.569,-70.8262
144.517,-117.949
80.2413,218.388
-207.706,-418.137
434.814,476.235
-529.723,-586.619
692.378,523.238
-697.537,-500.673
754.675,315.34
-649.976,-201.905
604.937,-29.1974
-416.93,137.791
316.41,-317.219
-106.324,339.346
18.5514,-415.216
146.922,336.417
-165.196,-331.798
246.353,205.369
-177.264,-190.717
179.832,88.2102
-51.1323,-120.451
20.2196,72.0229
112.697,-148.462
-119.784,119.784
206.079,-182.717
-152.057,106.305
172.718,-94.5999
-58.5297,-69.007
32.951,161.864
107.849,-381.453
-138.173,489.407
263.151,-674.293
-261.392,697.757
344.316,-757.74
-297.529,633.248
338.867,-544.61
-258.707,294.256
277.376,-122.692
-185.344,-154.458
201.011,292.977
-111.663,-483.785
132.212,498.33
-47.0666,-549.498
69.5565,433.02
15.9019,-383.962
5.48069,214.112
79.4903,-165.598
-53.4758,47.0742
127.782,-88.033
-84.5102,77.4374
136.081,-221.766
-67.3083,287.965
94.4347,-465.587
-6.399,512.866
22.9268,-620.435
65.0657,557.164
-37.9618,-531.897
107.187,335.946
-57.3525,-200.767
105.213,-63.5805
-40.7321,214.022
84.8889,-437.925
-29.7721,498.945
95.8024,-599.074
-71.7761,521.707
172.605,-490.099
-180.363,306.704
303.314,-208.435
-318.304,3.92296
430.891,71.8654
-418.377,-219.512
489.991,218.392
-429.326,-285.598
453.411,215.978
-353.721,-238.224
353.779,152.958
-248.928,-188.075
263.188,137.387
-188.916,-217.652
244.188,209.667
-213.558,-318.024
306.867,314.655
-301.501,-400.313
402.492,348.827
-385.602,-368.157
457.653,243.224
-399.208,-194.834
423.957,20.096
-320.09,50.8776
308.294,-216.204
-181.9,246.305
164.033,-344.943
-47.4556,292.206
51.983,-303.786
34.9191,171.905
0.369913,-122.593
60.5689,-44.9685
-8.59982,102.063
64.4481,-251.216
-18.7669,269.183
89.6955,-366.501
-63.5027,328.932
153.028,-375.444
-139.347,298.338
231.176,-320.364
-207.297,234.551
276.389,-261.585
-219.478,190.348
249.445,-236.286
-152.836,182.993
148.54,-241.506
-28.7171,192.534
16.6429,-246.043
93.0161,183.429
-76.7671,-216.753
142.143,130.383
-70.0946,-139.653
74.3993,31.9785
56.6218,-25.1349
-101.536,-91.8319
265.004,100.373
-320.127,-211.438
468.454,207.097
-482.907,-299.382
568.054,271.776
-502.906,-337.973
500.646,283.303
-350.478,-323.431
276.091,245.692
-76.0943,-267.635
-18.9141,178.141
207.051,-195.722
-258.757,109.404
377.57,-136.87
-343.128,65.3297
370.7,-109.827
-252.47,54.4609
215.14,-111.188
-59.3742,61.6142
15.9877,-116.325
115.327,57.0608
-109.686,-96.1873
177.292,18.6984
-105.405,-41.2125
116.467,-46.7413
-7.86855,24.577
8.21561,-100.192
84.0443,52.4631
-44.5478,-91.1114
83.5828,-0.887773
11.6802,7.94723
-18.8868,-140.317
140.68,175.813
-148.489,-319.381
244.061,345.784
-203.569,-459.785
238.339,438.979
-137.166,-493.631
124.58,408.697
-0.499928,-402.529
-3.8314,267.64
87.7253,-228.234
-25.5244,80.0938
27.6558,-47.683
116.828,-75.8808
-181.888,71.1399
364.9,-151.354
-430.921,103.646
574.888,-146.914
-566.483,72.0509
611.61,-99.3336
-495.335,18.6056
440.585,-47.1031
-248.006,-29.5296
151.843,-1.62569
42.2087,-77.1767
-101.932,54.6439
230.212,-147.928
-208.204,142.948
254.331,-252.384
-164.477,256.905
168.237,-364.295
-67.1215,351.811
89.9668,-426.231
-31.5676,366.71
109.669,-384.791
-106,266.68
225.973,-232.178
-242.175,75.5843
355.788,-23.1847
-340.74,-127.107
404.605,149.093
-331.209,-248.883
339.314,207.801
-222.816,-241.915
207.343,143.397
-89.1403,-138.261
91.3747,25.9949
-3.79405,-35.9126
40.6894,-34.0083
17.2982,-39.1976
36.9521,43.0893
19.4518,-187.626
21.5695,246.759
57.6087,-418.436
-40.5156,468.254
135.195,-591.052
-116.668,555.405
187.646,-565.151
-122.462,402.87
128.286,-289.568
11.5267,25.7398
-77.801,151.602
274.464,-430.341
-371.399,568.162
565.567,-755.035
-625.327,758.124
751.974,-783.195
-723.335,617.471
753.593,-488.309
-634.511,203.022
592.715,-4.66728
-428.704,-290.432
372.677,438.277
-223.133,-629.886
203.377,635.9
-101.738,-667.22
130.268,516.778
-67.263,-416.972
117.917,178.363
-58.0587,-44.6006
95.0438,-170.439
-10.7528,228.098
20.9549,-326.943
83.6744,246.258
-80.1761,-205.308
173.87,3.72556
-141.825,122.21
193.384,-361.605
-112.745,474.164
117.956,-652.568
-1.67456,666.867
-11.5562,-725.041
125.811,614.865
-117.066,-561.68
193.467,367.629
-137.674,-267.383
165.72,66.2285
-67.7953,4.3395
65.7342,-147.634
47.1024,144.467
-48.6174,-211.937
147.739,143.772
-126.36,-167.036
197.99,80.9871
-148.618,-113.119
194.581,58.2413
-123.105,-135.55
150.352,129.326
-62.5602,-247.926
74.9051,266.351
26.5951,-386.758
-25.7306,381.96
-107.175,-49.3376
-96.1655,-139.414
179.619,211.738
-338.3,-376.197
343.9,413.427
-404.892,-534.905
308.157,524.257
-276.686,-595.727
109.05,535.306
-35.6159,-559.18
-142.61,454.955
197.513,-440.292
-334.052,304.328
332.322,-266.432
-406.109,117.594
343.463,-78.9687
-364.142,-57.1178
259.619,69.1194
-250.512,-165.749
127.058,128.281
-107.331,-170.113
-21.3744,78.7902
43.498,-74.9015
-173.246,-46.8897
195.289,60.1347
-322.884,-166.742
338.948,140.188
-454.735,-186.117
451.508,85.3876
-539.729,-53.8373
501.062,-116.1
-547.66,197.45
464.011,-388.993
-465.886,458.979
341.709,-606.492
-310.991,605.408
165.239,-665.07
-126.03,572.67
-14.2837,-551.726
34.5428,401.998
-143.975,-355.681
123.953,215.662
-186.898,-211.011
117.726,135.681
-132.443,-205.545
19.3114,199.488
2.77474,-319.277
-143.294,333.39
181.833,-438.981
-327.133,406.762
358.823,-442.725
-486.41,331.47
490.914,-295.338
-583.737,134.58
548.158,-83.34
-598.056,-52.6912
519.27,41.6575
-528.204,-87.7976
413.075,-24.7416
-392.428,72.4585
256.287,-252.232
-224.556,325.505
88.0572,-481.047
-66.8045,480.958
-49.0851,-523.67
41.2012,388.524
-121.934,-295.902
76.1855,48.0027
-120.224,115.081
43.0219,-378.129
-64.6173,497.084
-23.0937,-662.588
-1.48725,645.262
-69.9473,-656.644
17.9411,490.782
-54.7747,-381.05
-33.6263,137.972
28.8999,-3.31585
-139.244,-213.282
141.597,279.685
-241.495,-402.492
215.86,369.111
-273.057,-405.181
195.414,313.062
-198.558,-326.577
72.8397,248.224
-41.3888,-304.255
-99.7297,283.727
124.475,-396.534
-237.248,415.911
215.87,-539.728
-271.432,535.421
190.208,-602.425
-192.122,516.742
71.2001,-491.635
-52.7647,319.434
-66.9665,-229.019
63.9705,24.6206
-146.486,58.9294
97.2154,-218.421
-132.135,226.676
41.3059,-293.17
-46.4317,205.944
-59.2054,-189.34
53.5371,43.2355
-145.546,1.18073
117.329,-143.068
-182.88,155.848
129.014,-247.501
-173.174,202.385
103.765,-239.191
-137.863,150.667
61.954,-160.162
-90.4583,60.8749
7.45875,-72.8914
-26.1537,-16.2562
-68.7848,-7.21153
61.6202,-74.337
-163.606,49.764
154.297,-136.17
-240.821,118.936
200.436,-209.765
-240.801,188.306
143.002,-261.954
-121.605,208.956
-33.2319,-239.042
97.2197,136.49
-271.643,-119.776
326.597,-17.0825
-462.068,46.9956
451.814,-170.52
-504.185,159.854
404.832,-220.192
-375.602,133.254
214.918,-117.122
-154.349,-32.5447
-2.87075,85.3524
26.2873,-237.461
-119.673,256.241
64.3461,-342.297
-78.5719,273.591
-41.7013,-265.725
66.0993,113.419
-191.327,-47.7383
185.809,-125.324
-251.458,169.795
167.398,-282.166
-149.8,236.02
-6.9946,-242.843
73.4124,94.0295
-245.954,-18.5457
291.776,-178.145
-410.545,258.858
378.386,-417.128
-408.047,422.047
290.438,-479.482
-252.125,374.643
94.4335,-330.442
-49.1891,147.155
-82.9415,-58.3359
76.3722,-131.078
-140.924,189.273
63.6906,-318.741
-67.0106,299.128
-51.8851,-346.176
64.5725,252.195
-172.625,-242.935
151.22,116.644
-209.368,-100.386
131.932,-10.5739
-137.978,-4.6038
20.9962,-66.7738
-5.86428,11.9326
-111.684,-50.3153
108.129,-26.381
-192.078,-3.09459
146.249,-70.2255
-186.098,27.5922
100.577,-81.4365
-109.841,16.5531
5.51886,-48.3082
-8.39009,-36.5451
-90.981,21.6748
73.9776,-120.085
-152.655,115.499
110.954,-220.86
-163.132,219.454
94.9374,-323.389
-122.211,314.96
32.3075,-405.552
-42.8964,377.47
-56.5922,-443.219
46.3869,387.456
-135.366,-426.076
103.053,347.636
-159.151,-371.688
85.8854,289.372
-97.5386,-321.038
-17.6459,256.45
38.7731,-312.432
-171.524,273.591
190.669,-350.874
-300.324,323.431
277.056,-398.33
-330.129,353.32
243.946,-396.995
-237.046,311.439
102.92,-311.684
-67.3339,187.2
-72.2575,-159.966
90.209,24.6146
-193.303,-5.48346
163.472,-103.714
-216.939,82.6671
145.06,-143.998
-171.55,74.7818
91.7815,-94.621
-129.181,-4.19824
74.5955,-0.39906
-143.679,-99.9371
117.976,86.5748
-204.403,-173.199
178.368,147.076
-244.775,-226.898
181.799,202.79
-201.502,-293.376
92.22,285.665
-77.0381,-392.705
-46.2753,394.649
49.045,-497.945
-133.309,477.975
76.0733,-539.517
-90.183,460.077
-33.3145,-450.305
66.9929,296.518
-207.66,-219.694
220.845,16.235
-303.19,84.8196
227.441,-282.466
-203.901,347.35
23.1563,-482.507
85.6391,466.279
-315.539,-511.747
426.68,407.987
-609.233,-377.814
629.046,217.637
-689.763,-154.33
576.175,-15.1353
-513.001,66.4091
304.491,-207.23
-189.756,218.986
-20.1312,-315.043
87.8774,281.411
-212.326,-334.604
172.161,262.295
-185.158,-281.556
48.319,180.14
6.19288,-175.354
-173.349,55.7882
220.415,-40.3069
-348.827,-80.4984
337.554,85.9189
-402.219,-184.437
335.333,156.045
-362.589,-211.987
281.15,137.055
-315.254,-148.791
255.196,38.7823
-314.826,-30.573
273.172,-80.3421
-334.745,69.632
273.522,-144.62
-294.623,87.1764
178.394,-113.266
-140.865,14.3147
-24.4308,-14.9276
88.8353,-87.5215
-249.55,66.519
274.176,-127.434
-362.75,50.8638
292.001,-52.4838
-275.803,-75.4662
106.866,106.531
-14.188,-240.66
-198.103,248.143
295.392,-330.968
-474.656,266.464
508.694,-267.395
-606.554,123.598
555.242,-59.7176
-577.299,-125.368
469.937,202.448
-460.846,-373.27
346.722,414.081
-349.713,-535.576
257.647,524.383
-282.855,-600.696
204.868,557.682
-231.25,-617.719
141.4,571.425
-147.312,-634.615
36.164,589.023
-29.0079,-641.554
-79.0983,567.413
62.6547,-571.339
-127.092,431.82
52.7183,-362.223
-55.2078,153.681
-72.4562,-33.8849
102.205,-192.95
-231.779,290.192
229.287,-451.109
-295.38,444.143
207.696,-474.966
-181.499,330.047
11.4067,-235.824
71.3288,-1.28423
-260.396,139.28
319.712,-363.492
-446.249,432.652
414.945,-541.92
-439.561,467.451
314.367,-426.545
-271.165,218.495
117.3,-80.8382
-89.9216,-173.159
-7.24109,300.483
-50.9417,-491.592
50.0736,515.492
-194.654,-580.638
251.34,476.735
-411.307,-432.035
436.375,251.873
-522.548,-173.604
445.376,4.06456
-420.872,25.1578
246.906,-118.68
-159.593,59.5938
-29.4968,-67.612
79.9304,-61.2647
-186.35,98.5297
124.091,-244.457
-110.195,271.776
-55.3147,-385.931
133.339,367.133
-308.944,-428.817
338.474,358.108
-414.029,-373.258
309.56,263.804
-242.221,-248.378
13.8114,115.749
133.178,-83.6992
-379.055,-59.0213
474.495,93.3394
-605.61,-228.028
540.727,241.068
-492.446,-338.957
259.713,299.32
-84.3631,-331.222
-212.098,218.219
376.05,-178.322
-587.109,5.88423
605.488,70.2522
-634.868,-247.011
465.46,290.953
-331.602,-399.979
49.5135,347.703
129.483,-344.516
-383.871,180.207
469.256,-82.4367
-581.653,-143.63
501.396,259.673
-451.91,-456.679
238.855,500.225
-104.75,-592.484
-134.707,515.707
237.086,-491.383
-396.142,320.334
385.916,-238.587
-420.266,54.8988
293.234,-5.26333
-235.197,-109.454
50.7953,67.4564
26.0424,-85.6635
-193.907,-39.6932
227.422,76.7619
-336.785,-220.175
308.744,236.292
-363.846,-325.428
295.785,265.804
-327.95,-273.334
252.996,142.485
-290.381,-102.949
227.383,-42.0488
-278.141,60.5734
225.889,-153.854
-282.68,99.9876
231.675,-113.646
-286.345,-12.9566
231.889,53.1069
-283.488,-206.835
226.959,245.207
-276.686,-371.638
216.459,365.125
-258.048,-439.621
182.994,384.901
-202.155,-423.651
98.2222,350.605
-85.5186,-388.821
-47.8328,329.041
81.029,-387.166
-219.738,345.469
238.667,-412.169
-341.954,364.515
306.477,-409.569
-342.264,327.603
235.043,-332.214
-205.228,212.221
48.6076,-189.815
6.57654,60.434
-160.523,-49.289
185.721,-49.5985
-287.883,16.745
248.925,-67.0828
-286.25,-8.52188
193.601,-14.4182
-198.152,-66.5598
99.5197,24.7198
-125.729,-65.3483
72.0438,-30.789
-157.731,47.6032
166.523,-192.322
-305.532,238.038
347.981,-384.561
-494.058,402.532
514.889,-494.88
-613.732,440.446
569.318,-453.933
-595.576,327.303
482.984,-287.221
-456.158,134.164
313.332,-98.2349
-282.688,-22.3678
161.407,5.0577
-172.439,-62.8947
104.746,-13.9236
-171.756,0.533368
153.42,-98.2147
-256.257,78.5132
256.478,-144.732
-360.406,75.6392
347.227,-85.5451
-428.444,-34.1383
389.284,57.2748
-446.736,-183.73
389.802,183.447
-436.837,-257.955
375.715,184.188
-421.684,-174.76
358.494,19.8168
-397.45,55.0111
319.67,-248.994
-335.956,330.104
229.374,-496.376
-214.848,519.747
80.9478,-606.558
-48.3233,539.84
-89.7891,-537.865
110.247,394.477
-220.216,-336.014
199.996,160.619
-262.773,-94.8892
196.439,-66.3586
-221.977,102.385
133.83,-225.38
-157.005,221.32
86.6066,-307.623
-144.704,273.263
120.275,-336.244
-227.081,284.081
245.016,-332.069
-379.55,264.798
404.517,-295.429
-522.619,207.974
508.703,-216.941
-570.112,109.482
489.2,-104.451
-482.441,-6.37023
341.451,0.308465
-290.609,-83.5851
126.86,34.0872
-76.5548,-61.4609
-64.9492,-50.3346
76.057,83.6497
-168.451,-245.707
128.629,310.564
-176.075,-479.016
103.543,521.694
-134.287,-639.685
61.8549,607.813
-107.331,-634.871
59.6464,505.965
-133.718,-441.405
111.892,237.481
-203.252,-123.797
186.073,-97.2821
-267.82,194.197
227.864,-367.074
-277.271,390.998
200.878,-476
-216.118,408.954
113.962,-411.911
-116.627,282.285
17.6136,-249.673
-38.8624,114.952
-29.2953,-106.609
-29.4349,20.0171
-1.88533,-74.6178
-85.3308,54.5984
67.3277,-167.804
-148.026,188.239
102.136,-316.583
-135.699,323.839
29.144,-412.338
2.82711,359.122
-169.37,-375.982
245.18,251.299
-430.327,-208.228
493.516,44.675
-633.109,10.0805
620.969,-156.393
-663.316,167.877
543.662,-251.865
-482.11,191.793
276.288,-205.941
-158.523,87.9216
-65.15,-63.6982
159.227,-69.1717
-320.382,85.0659
321.467,-190.797
-372.04,168.141
260.517,-232.785
-212.395,175.057
30.0011,-217.167
51.4071,152.663
-225.404,-203.097
258.938,157.689
-353.759,-230.973
289.701,204.03
-284.118,-283.945
132.754,246.762
-66.7191,-298.217
-108.737,217.222
158.679,-216.271
-280.25,83.7848
246.69,-42.7439
-267.782,-109.037
131.884,142.234
-64.042,-257.199
-134.285,227.951
229.042,-263.065
-415.12,148.426
460.592,-106.159
-567.81,-64.9762
516.396,132.962
-522.537,-293.964
379.903,316.727
-316.9,-404.003
135.903,335.912
-69.4003,-329.46
-81.1749,179.481
88.9582,-115.651
-161.833,-58.7219
84.4861,111.075
-76.8863,-241.203
-65.3416,224.983
113.868,-274.416
-268.274,179.15
299.452,-164.093
-410.087,28.7448
377.414,-3.21168
-412.655,-113.182
302.514,95.6135
-267.319,-153.992
101.36,74.8602
-30.1838,-79.5096
-149.535,-36.1471
212.736,45.0299
-365.732,-149.862
388.276,126.627
-492.446,-184.741
463.796,109.091
-519.423,-118.47
448.515,5.89779
-470.117,4.34114
373.7,-117.193
-377.246,109.921
268.342,-192.066
-262.894,147.453
146.824,-192.794
-135.229,118.314
14.2749,-145.21
-0.279146,65.584
-118.738,-99.7553
124.507,36.5768
-227.567,-91.5513
209.26,48.2013
-281.137,-117.254
227.005,78.8992
